"Kunden Nr."	"Kunde"	"Material Nr."	Anfangsbestand	Retourniert	Zu berechnen
"530972"	"Karl Strack"	"12.999.01.001"	1	1	0
"530984"	"Weigelt"	"12.999.01.001"	0	1	-1
"530984"	"Weigelt"	"12.999.01.003"	0	1	-1
"531030"	"Bandis & Knopp GmbH & Co. KG"	"12.999.01.003"	0	56	-56
"531239"	"HKM Fahrzeugbau GmbH i. I."	"12.999.01.001"	1	1	0
"531239"	"HKM Fahrzeugbau GmbH i. I."	"12.999.01.003"	2	2	0
"531239"	"HKM Fahrzeugbau GmbH i. I."	"12.999.01.162"	0	0	0
"531239"	"HKM Fahrzeugbau GmbH i. I."	"12.999.01.163"	0	0	0
"531239"	"HKM Fahrzeugbau GmbH i. I."	"12.999.01.188"	1	1	0
"531247"	"WIHAG Fahrzeugsysteme GmbH"	"12.999.01.003"	4	2	2
"531252"	"Fortuna Fahrzeugbau GmbH & Co. KG"	"12.999.01.003"	4	0	4
"531285"	"A.-W. HEIL & SOHN GMBH & CO.KG"	"12.999.01.001"	0	38	-38
"531285"	"A.-W. HEIL & SOHN GMBH & CO.KG"	"12.999.01.003"	0	11	-11
"531366"	"4JET Technologies GmbH"	"12.999.01.001"	0	2	-2
"90000116"	"MANNSTAEDT GMBH"	"12.999.01.003"	0	1	-1
"90000187"	"FRAMUER-HALBACH GMBH"	"12.999.01.001"	-1	0	-1
"90000193"	"Trelleborg Sealing Solutions"	"12.999.01.003"	-1	0	-1
"90000267"	"Subtil GmbH"	"12.999.01.003"	-19	0	-19
"90000321"	"ZF Friedrichshafen AG"	"12.999.01.001"	1	0	1
"90000337"	"Leist Oberflächentechnik e.K."	"12.999.01.003"	1	0	1
"90000337"	"Leist Oberflächentechnik e.K."	"12.999.01.008"	3	0	3
"90000356"	"KARL GROLL GMBH & CO. KG"	"12.999.01.001"	1	3	-2
"90000388"	"DOLEZYCH GMBH & CO. KG"	"12.999.01.001"	-2	0	-2
"90000389"	"Schaublin S.A."	"12.999.01.003"	0	2	-2
"90000536"	"MAT Commercial Vehicle"	"12.999.01.003"	1	1	0
"90000549"	"INTRA Logistik- und"	"12.999.01.003"	0	1	-1
